"","cntry","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"8957","ES",8,7,9,7,6,8,9,9,7,8,8,7,6,8,6,7
"8958","ES",6,6,9,3,2,7,5,8,2,1,5,7,5,5,5,5
"8959","ES",0,0,7,5,5,5,5,10,5,8,5,2,0,10,5,8
"8960","ES",0,0,4,0,0,0,0,10,0,0,0,5,2,10,9,5
"8961","ES",5,7,8,0,1,6,5,7,3,0,5,5,5,5,7,4
"8962","ES",7,6,4,2,5,5,5,3,4,2,3,7,9,3,8,3
"8963","ES",3,8,10,3,6,8,4,9,6,2,6,3,2,8,7,6
"8964","ES",0,5,8,0,0,0,0,9,2,1,0,1,2,5,5,4
"8965","ES",2,0,4,0,0,3,4,6,0,0,2,3,0,7,10,7
"8966","ES",8,7,7,4,6,8,9,7,4,6,7,5,6,9,10,7
"8967","ES",9,10,8,5,5,8,10,6,5,5,7,2,6,8,8,8
"8968","ES",8,9,9,4,6,7,7,8,5,3,7,2,8,8,5,5
"8969","ES",0,6,7,2,3,5,5,6,0,0,1,2,1,4,6,5
"8970","ES",0,3,4,0,1,0,2,8,4,0,3,1,1,6,5,5
"8971","ES",4,5,7,0,3,4,4,8,6,5,7,6,6,10,10,10
"8972","ES",2,2,2,4,5,5,5,9,7,7,6,6,5,6,8,7
"8973","ES",5,5,9,5,8,8,8,6,7,7,7,10,10,5,5,5
"8974","ES",5,5,6,2,3,7,6,7,4,0,4,4,4,6,6,4
"8975","ES",0,0,4,0,0,3,0,7,4,3,1,6,6,7,7,7
"8976","ES",5,6,7,2,5,6,6,8,4,2,4,2,8,8,8,5
"8977","ES",1,0,8,0,5,0,5,9,9,7,5,5,4,9,8,6
"8978","ES",1,1,9,0,0,5,4,8,0,0,0,5,4,4,5,3
"8979","ES",8,4,7,6,7,7,6,8,3,5,6,7,8,8,9,7
"8980","ES",5,6,8,2,3,6,6,8,4,3,3,5,5,3,5,4
"8981","ES",5,8,9,3,3,3,5,9,4,3,7,5,4,7,7,7
"8982","ES",8,9,4,5,5,10,2,9,6,3,8,8,6,10,10,10
"8983","ES",9,9,9,9,9,9,7,10,7,9,10,9,10,9,9,10
"8984","ES",1,4,6,0,0,4,5,6,3,2,2,3,5,6,8,6
"8985","ES",7,8,8,6,6,6,6,7,6,5,8,6,7,6,5,5
"8986","ES",7,8,9,0,5,6,6,5,3,4,5,6,5,6,5,5
"8987","ES",2,7,8,1,1,3,2,8,4,2,1,7,7,7,5,4
"8988","ES",5,5,6,3,2,5,6,9,7,8,6,6,6,6,7,5
"8989","ES",6,6,8,5,5,6,7,7,5,6,7,4,7,9,8,5
"8990","ES",5,4,5,1,0,6,6,4,4,5,4,3,3,7,8,8
"8991","ES",2,7,9,1,1,6,9,6,2,2,2,8,6,4,3,4
"8992","ES",2,4,5,2,2,2,3,6,3,2,3,7,8,10,10,10
"8993","ES",5,7,9,0,0,3,4,6,5,2,1,5,0,6,6,7
"8994","ES",5,8,10,0,0,6,7,6,7,6,6,6,6,7,7,8
"8995","ES",0,2,2,0,0,0,0,8,4,2,0,3,0,7,4,5
"8996","ES",4,4,5,3,3,5,5,5,3,3,5,6,4,6,8,6
"8997","ES",6,6,8,6,5,6,6,8,8,5,5,8,5,6,5,5
"8998","ES",5,3,8,4,2,6,8,8,6,3,7,4,8,9,10,8
"8999","ES",5,3,6,6,5,6,2,8,8,7,6,5,5,8,10,8
"9000","ES",6,9,10,0,0,7,10,8,2,1,6,3,3,10,10,10
"9001","ES",0,5,7,0,0,0,0,7,1,0,0,4,7,8,8,6
"9002","ES",0,8,9,0,0,7,8,8,5,0,4,3,6,8,8,5
"9003","ES",4,2,8,1,1,5,5,10,5,1,1,7,6,3,6,4
"9004","ES",0,3,3,0,0,4,4,4,3,2,1,4,4,5,0,2
"9005","ES",10,8,10,7,7,10,7,9,8,8,8,8,7,10,10,10
"9006","ES",3,0,5,0,0,5,5,8,5,2,5,0,3,8,8,8
"9007","ES",7,6,6,1,1,3,3,8,6,2,5,4,6,7,7,7
"9008","ES",6,10,9,6,6,10,10,8,5,4,5,6,7,9,8,8
"9009","ES",7,8,10,5,5,9,10,6,3,6,9,4,3,5,6,3
"9010","ES",6,7,8,2,2,6,8,8,4,3,8,3,2,5,7,5
"9011","ES",3,6,7,2,1,5,5,7,4,3,3,6,6,6,7,7
"9012","ES",4,4,5,4,4,4,3,5,4,5,5,3,5,7,8,8
"9013","ES",7,7,9,3,3,7,6,9,6,7,8,3,2,7,10,3
"9014","ES",7,4,4,0,0,0,0,0,0,4,4,0,0,6,6,4
"9015","ES",3,1,10,2,2,2,7,2,1,0,3,2,1,0,2,0
"9016","ES",6,4,7,2,4,5,4,3,4,3,3,6,6,4,7,5
"9017","ES",4,7,8,4,2,5,6,10,8,9,7,7,6,5,5,5
"9018","ES",0,0,8,0,0,0,0,10,6,2,0,5,7,0,4,3
"9019","ES",5,4,5,5,5,4,4,7,5,4,3,4,6,5,5,5
"9020","ES",5,4,4,4,6,6,6,9,5,6,6,6,8,7,7,7
"9021","ES",2,7,9,1,2,4,4,8,3,2,6,5,3,7,3,4
"9022","ES",0,10,10,4,5,5,7,10,4,0,5,5,6,5,10,3
"9023","ES",2,9,9,1,1,1,1,8,5,0,4,4,8,5,5,5
"9024","ES",6,7,7,5,4,8,2,3,5,5,4,6,4,8,7,7
"9025","ES",4,4,6,4,5,5,6,8,6,5,4,5,6,4,4,3
"9026","ES",5,7,8,3,3,5,6,7,4,6,6,5,5,8,9,9
"9027","ES",4,5,8,2,3,5,4,7,5,4,5,6,7,8,8,8
"9028","ES",6,7,8,6,7,5,7,8,7,4,5,7,6,9,7,5
"9029","ES",5,4,6,2,2,3,1,7,2,1,3,7,4,7,10,7
"9030","ES",5,6,3,4,4,2,1,5,4,6,5,6,3,8,8,7
"9031","ES",9,5,10,5,5,5,5,8,8,8,5,5,5,9,10,10
"9032","ES",5,7,8,4,4,5,5,5,5,4,6,5,6,5,6,5
"9033","ES",4,6,7,3,3,5,4,8,4,2,3,5,5,6,5,5
"9034","ES",4,6,8,2,4,3,3,7,3,0,3,5,4,6,4,5
"9035","ES",5,6,7,5,4,5,5,7,6,4,7,6,7,5,7,5
"9036","ES",5,3,7,5,5,3,5,9,6,3,3,3,1,9,9,9
"9037","ES",2,1,3,1,1,1,1,8,4,1,2,4,1,4,4,3
"9038","ES",7,6,8,5,5,5,4,8,6,3,4,4,6,8,7,7
"9039","ES",1,6,7,4,1,3,7,7,2,5,1,8,8,9,3,6
"9040","ES",0,0,5,0,8,0,0,7,0,0,0,6,6,3,3,3
"9041","ES",7,6,8,4,3,5,6,10,6,5,7,8,8,8,8,7
"9042","ES",5,5,6,5,5,5,6,7,5,5,6,5,4,7,7,7
"9043","ES",7,7,8,2,3,6,6,8,6,6,6,8,8,6,3,3
"9044","ES",1,4,2,1,1,5,7,7,5,2,2,5,7,7,7,6
"9045","ES",1,7,8,2,2,4,3,7,5,1,2,2,6,9,8,8
"9046","ES",1,6,8,0,0,4,8,7,6,5,8,8,10,9,8,8
"9047","ES",5,8,8,5,5,7,6,7,4,3,9,5,5,6,5,7
"9048","ES",5,8,10,6,6,7,8,7,4,0,2,4,2,5,4,3
"9049","ES",7,8,9,6,6,7,7,7,5,5,6,5,8,7,7,5
"9050","ES",3,5,7,0,0,3,7,10,6,7,7,6,6,8,9,10
"9051","ES",5,6,7,2,2,4,6,9,4,0,5,3,2,9,8,9
"9052","ES",6,5,7,3,3,5,2,9,6,2,9,5,3,9,9,9
"9053","ES",5,8,9,9,9,7,7,10,9,10,9,9,10,7,6,6
"9054","ES",0,4,7,1,3,4,4,6,0,0,3,0,3,4,4,5
"9055","ES",7,6,6,6,6,6,4,8,5,7,7,7,6,9,9,5
"9056","ES",7,9,10,5,4,6,6,8,5,0,7,6,7,5,5,5
"9057","ES",2,1,5,0,0,4,4,5,2,3,0,4,2,6,8,7
"9058","ES",8,8,7,5,5,8,8,8,7,5,9,10,10,9,9,9
"9059","ES",0,6,9,0,0,3,0,8,4,0,5,4,5,8,7,6
"9060","ES",5,6,8,3,3,2,2,9,1,1,2,3,8,5,6,6
"9061","ES",0,4,5,0,0,5,7,8,0,0,6,7,5,5,5,3
"9062","ES",10,10,10,2,2,8,8,8,7,7,7,6,8,8,7,7
"9063","ES",5,8,10,0,0,6,7,10,4,6,5,6,6,8,9,9
"9064","ES",0,3,5,0,2,1,1,1,1,0,0,1,4,4,7,0
"9065","ES",5,6,9,0,0,6,8,9,6,5,7,5,7,9,9,5
"9066","ES",0,0,4,0,0,0,0,7,5,3,0,0,0,5,1,4
"9067","ES",4,4,5,4,4,4,4,7,5,4,6,5,5,4,3,4
"9068","ES",4,4,5,4,4,5,4,7,5,4,4,5,2,8,8,6
"9069","ES",1,3,10,1,1,5,7,9,1,1,2,4,2,5,2,5
"9070","ES",0,4,0,0,0,4,4,4,5,3,4,3,6,9,8,6
"9071","ES",3,3,3,0,0,2,3,9,0,0,0,2,2,8,6,7
"9072","ES",0,4,8,0,0,4,4,2,4,0,0,6,3,8,10,3
"9073","ES",8,9,10,8,8,8,8,8,7,6,7,7,7,9,9,9
"9074","ES",6,7,8,2,2,7,9,9,3,0,5,2,6,0,10,9
"9075","ES",7,7,9,5,4,8,8,8,8,2,2,7,7,5,5,5
"9076","ES",5,6,7,4,5,7,8,7,5,6,8,3,3,7,8,4
"9077","ES",2,3,8,0,0,3,5,8,2,1,1,0,7,8,8,5
"9078","ES",8,7,9,7,7,5,3,7,6,5,7,7,6,8,7,7
"9079","ES",5,5,9,0,0,0,5,9,4,5,5,6,8,8,9,9
"9080","ES",6,4,10,4,4,6,6,7,7,5,5,3,5,4,7,8
"9081","ES",4,6,8,4,4,6,6,8,4,4,5,4,5,5,5,5
"9082","ES",6,3,4,6,4,8,2,7,2,6,7,5,2,10,10,6
"9083","ES",4,5,6,0,0,5,7,8,6,5,7,3,5,4,5,5
"9084","ES",4,4,2,4,6,5,3,6,4,5,6,7,6,7,8,8
"9085","ES",5,8,8,2,2,2,5,10,5,5,5,7,8,10,10,6
"9086","ES",10,10,10,9,8,10,10,10,8,7,10,9,10,7,8,8
"9087","ES",5,5,5,5,5,5,5,5,1,8,6,7,2,7,7,7
"9088","ES",8,8,9,5,5,8,5,10,8,8,9,8,9,8,7,7
"9089","ES",3,7,9,5,2,5,6,8,2,1,4,7,6,8,9,8
"9090","ES",7,9,9,7,6,5,7,7,4,4,8,7,9,6,2,3
"9091","ES",1,0,9,0,0,0,3,10,1,0,0,1,0,7,5,3
"9092","ES",4,6,9,2,0,6,4,8,4,4,4,5,3,10,10,8
"9093","ES",0,7,10,0,0,6,8,6,2,0,4,3,4,5,7,5
"9094","ES",7,5,4,2,4,6,1,7,7,6,5,7,8,8,7,9
"9095","ES",4,2,5,3,3,3,4,7,4,5,3,2,2,7,7,7
"9096","ES",3,3,4,3,3,4,3,5,3,2,4,3,4,5,4,4
"9097","ES",1,6,8,0,0,3,3,9,1,0,4,7,4,1,9,6
"9098","ES",5,7,4,5,3,4,5,10,5,3,3,2,2,5,3,5
"9099","ES",1,1,7,0,0,5,3,10,4,1,0,6,3,7,2,3
"9100","ES",0,2,7,4,3,5,5,8,2,2,3,3,6,8,8,8
"9101","ES",3,3,7,0,0,4,4,10,5,3,5,6,3,8,10,8
"9102","ES",4,7,5,3,3,5,5,10,7,7,10,3,8,8,9,5
"9103","ES",5,9,9,5,5,5,5,9,6,0,5,8,3,5,9,8
"9104","ES",0,0,0,0,0,0,0,10,4,2,0,1,5,8,9,8
"9105","ES",0,0,1,0,0,0,3,2,0,0,0,3,5,5,5,5
"9106","ES",5,6,8,4,4,6,7,5,5,3,3,5,5,6,7,6
"9107","ES",0,6,8,0,0,0,0,7,0,0,5,6,5,6,10,5
"9108","ES",5,6,8,5,5,5,6,7,5,5,5,4,5,6,8,7
"9109","ES",5,6,8,4,4,7,8,8,6,4,4,8,4,7,8,9
"9110","ES",3,4,6,2,2,4,3,5,2,2,2,1,3,7,4,5
"9111","ES",6,7,8,6,6,6,6,8,5,5,5,4,4,7,8,8
"9112","ES",5,7,10,5,5,9,9,9,3,0,5,6,8,4,10,4
"9113","ES",6,6,8,6,5,6,6,8,8,5,7,8,8,8,8,8
"9114","ES",4,3,3,1,1,4,7,8,4,6,6,6,5,8,8,8
"9115","ES",10,2,7,5,5,5,5,7,6,7,7,8,4,5,7,5
"9116","ES",1,2,10,1,1,3,4,10,3,2,8,6,5,5,8,5
"9117","ES",6,4,4,3,4,6,6,8,6,2,2,3,3,3,6,5
"9118","ES",8,9,10,5,5,8,8,5,5,2,8,6,5,8,6,7
"9119","ES",2,4,7,0,0,3,3,7,3,0,4,2,0,7,7,2
"9120","ES",3,5,9,0,0,7,0,9,4,0,3,1,7,7,1,5
"9121","ES",8,6,6,6,6,5,5,10,7,8,8,9,5,6,5,5
"9122","ES",4,5,8,5,4,5,6,7,3,2,2,4,3,5,5,5
"9123","ES",5,6,7,4,4,6,5,7,5,6,6,5,5,9,8,8
"9124","ES",6,2,4,5,5,6,8,9,5,2,5,5,6,6,6,5
"9125","ES",5,6,7,3,2,5,5,8,7,6,5,7,6,6,8,6
"9126","ES",8,8,9,4,3,8,9,9,7,3,5,8,8,7,7,7
"9127","ES",6,6,8,3,3,7,7,8,2,4,5,7,3,6,7,7
"9128","ES",0,0,10,0,0,3,5,8,3,0,8,3,3,9,8,7
"9129","ES",5,8,8,3,2,6,6,7,7,4,8,9,10,8,8,8
"9130","ES",5,6,6,5,5,5,5,7,4,6,6,7,6,5,7,5
"9131","ES",0,5,10,0,0,0,5,7,5,5,5,5,5,5,5,5
"9132","ES",0,9,10,2,4,2,2,9,3,0,4,3,8,10,4,5
"9133","ES",3,5,7,3,3,7,9,6,4,5,6,10,5,6,7,6
"9134","ES",4,3,5,3,3,3,4,7,5,3,6,5,4,9,10,9
"9135","ES",4,3,5,2,2,0,0,7,4,4,4,5,4,5,2,5
"9136","ES",6,7,6,6,6,7,7,8,7,6,7,8,6,8,7,7
"9137","ES",0,0,5,0,0,0,0,5,5,4,6,7,8,7,8,7
"9138","ES",4,6,8,4,4,4,3,7,4,4,5,4,5,7,8,8
"9139","ES",8,2,8,5,8,4,6,5,5,8,4,6,4,8,7,8
"9140","ES",4,7,2,2,2,5,6,3,4,2,3,5,3,4,7,7
"9141","ES",7,5,5,1,1,7,8,8,3,0,0,2,3,5,7,4
"9142","ES",0,0,5,0,0,0,0,10,0,0,0,2,2,10,10,5
"9143","ES",4,5,6,2,2,5,5,7,6,3,5,7,5,8,6,5
"9144","ES",6,10,10,0,5,10,10,10,5,3,3,7,10,9,8,6
"9145","ES",6,7,9,2,2,5,7,5,5,3,5,7,7,5,7,7
"9146","ES",4,6,6,1,1,3,3,8,1,0,1,1,0,2,5,4
"9147","ES",7,0,2,5,5,4,2,6,10,8,9,6,10,10,10,9
"9148","ES",8,10,10,5,5,8,8,7,5,7,8,9,10,10,10,10
"9149","ES",4,5,7,6,3,7,7,8,6,5,3,5,5,6,8,6
"9150","ES",6,6,9,3,3,7,5,9,7,4,10,4,6,8,8,7
"9151","ES",6,8,8,5,3,7,5,7,6,6,8,10,10,10,10,10
"9152","ES",4,4,8,0,0,5,5,10,2,2,2,7,5,8,10,7
"9153","ES",4,5,9,2,2,2,4,9,4,0,8,6,9,6,7,5
"9154","ES",0,2,9,0,0,0,3,10,0,0,0,0,10,7,10,5
"9155","ES",4,4,5,1,1,5,5,9,2,1,2,3,2,0,6,5
"9156","ES",5,9,10,6,6,7,7,4,0,4,4,8,8,7,6,9
"9157","ES",4,5,6,4,4,5,6,5,2,5,4,4,3,6,8,4
"9158","ES",6,6,7,3,2,6,6,8,5,5,6,6,6,5,7,6
"9159","ES",5,6,6,3,3,5,5,6,4,5,3,4,7,5,10,5
"9160","ES",9,10,10,7,7,8,8,9,6,6,8,8,8,8,9,7
"9161","ES",0,6,9,0,0,7,7,8,0,4,5,9,9,8,9,9
"9162","ES",1,5,3,2,1,1,1,2,1,4,2,3,5,3,3,1
"9163","ES",8,9,10,8,4,6,4,7,4,5,6,6,6,8,8,6
"9164","ES",0,0,8,0,0,5,5,7,5,4,5,6,6,9,3,8
"9165","ES",0,5,0,0,0,0,5,7,3,5,0,5,5,5,8,2
"9166","ES",3,4,9,3,3,3,3,9,4,3,4,3,2,4,4,3
"9167","ES",6,5,5,5,5,4,5,6,5,6,6,7,7,7,7,7
"9168","ES",5,5,7,5,5,5,5,7,5,5,5,5,6,7,6,6
"9169","ES",5,3,7,5,6,5,5,7,5,5,5,6,7,6,6,5
"9170","ES",8,8,8,4,4,7,8,6,5,4,6,6,4,7,8,7
"9171","ES",6,8,8,6,6,7,8,8,6,6,6,6,7,6,4,8
"9172","ES",6,7,7,3,4,7,8,6,1,3,6,5,7,2,4,3
"9173","ES",3,4,7,1,1,4,6,8,5,4,4,6,6,5,2,3
"9174","ES",0,2,8,0,0,0,0,8,8,1,2,0,1,2,3,3
"9175","ES",3,7,9,3,3,3,1,8,3,1,5,3,5,8,8,4
"9176","ES",2,2,2,1,2,6,6,9,4,4,7,8,8,8,9,6
"9177","ES",3,3,4,2,3,5,1,7,5,3,5,6,8,7,9,7
"9178","ES",6,7,7,5,5,6,7,8,6,6,7,6,7,4,7,6
"9179","ES",5,4,9,1,0,1,0,10,7,6,8,3,1,8,1,3
"9180","ES",1,2,2,1,1,1,1,6,1,1,1,0,0,5,2,1
"9181","ES",5,6,3,4,3,5,4,5,5,6,3,5,3,8,10,9
"9182","ES",0,0,1,0,0,3,3,10,0,0,0,3,0,6,1,3
"9183","ES",2,6,7,1,1,2,2,6,3,1,6,5,5,5,6,5
"9184","ES",2,3,3,5,5,2,2,7,2,3,2,5,4,10,10,6
"9185","ES",3,5,3,4,3,5,4,7,5,6,8,4,7,10,10,10
"9186","ES",7,6,8,6,6,7,7,9,8,7,6,7,8,6,6,6
"9187","ES",3,3,8,1,1,1,1,9,3,4,5,2,3,8,7,7
"9188","ES",8,7,10,5,5,8,9,8,8,7,8,8,9,7,7,8
"9189","ES",5,5,6,5,5,6,6,6,6,6,6,5,4,6,7,6
"9190","ES",5,3,7,1,0,7,8,2,0,1,4,4,2,8,8,5
"9191","ES",2,7,8,0,0,3,3,7,2,1,1,7,4,3,5,3
"9192","ES",0,7,8,0,0,5,6,10,2,5,2,5,0,10,9,6
"9193","ES",3,3,2,3,3,1,0,4,3,5,2,1,4,10,10,8
"9194","ES",0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0
"9195","ES",6,3,10,5,5,8,8,8,5,5,6,7,10,6,8,8
"9196","ES",0,8,8,0,0,0,6,3,1,0,1,4,3,0,0,0
"9197","ES",7,6,8,3,3,7,7,9,6,6,5,6,6,7,8,7
"9198","ES",5,8,9,1,0,5,7,10,8,5,8,5,5,9,9,9
"9199","ES",0,3,6,0,0,1,7,8,4,3,3,2,7,10,10,7
"9200","ES",0,0,2,0,0,0,0,6,0,0,5,2,0,5,7,8
"9201","ES",7,9,9,6,6,8,10,8,8,7,8,9,10,9,8,7
"9202","ES",5,6,9,2,2,8,8,8,2,3,6,5,5,7,8,5
"9203","ES",5,10,10,5,5,6,10,10,5,5,5,3,5,7,8,5
"9204","ES",4,6,2,2,2,2,4,8,8,4,5,5,7,4,6,4
"9205","ES",4,5,7,3,3,3,3,8,6,6,5,6,4,5,4,7
"9206","ES",5,0,5,3,3,3,3,8,2,3,5,5,3,8,2,2
"9207","ES",5,9,10,7,5,9,9,7,7,4,8,10,9,8,5,6
"9208","ES",5,8,9,6,7,9,8,8,7,7,7,7,8,6,8,6
"9209","ES",5,7,8,2,2,5,8,8,5,5,7,4,5,6,2,7
"9210","ES",5,6,9,0,0,6,7,5,6,5,5,5,8,5,5,5
"9211","ES",5,0,5,0,0,0,0,10,0,2,2,4,0,0,5,2
"9212","ES",8,6,7,6,6,9,5,7,5,3,6,7,6,10,8,8
"9213","ES",0,5,4,0,0,2,6,4,3,0,0,6,0,2,1,2
"9214","ES",5,0,0,3,3,3,3,3,3,3,3,5,4,10,8,8
"9215","ES",4,6,9,0,0,4,4,9,3,3,3,6,8,7,2,2
"9216","ES",3,3,4,1,1,2,2,5,4,6,4,6,4,7,5,5
"9217","ES",0,1,5,0,0,0,0,2,1,2,3,2,3,5,5,5
"9218","ES",4,5,8,3,0,6,6,6,4,4,4,5,5,7,8,6
"9219","ES",3,3,8,3,3,3,3,6,6,4,4,8,6,8,8,6
"9220","ES",1,4,7,0,0,5,9,10,8,8,7,8,8,7,8,8
"9221","ES",4,3,6,2,1,4,3,9,3,3,2,5,3,5,3,2
"9222","ES",4,6,8,2,2,3,5,8,6,3,4,3,4,5,7,6
"9223","ES",7,4,9,6,6,8,9,6,6,7,6,5,6,7,9,9
"9224","ES",4,9,6,3,3,8,9,8,5,0,0,2,9,6,6,6
"9225","ES",1,8,5,5,5,7,7,8,0,0,0,1,2,9,9,6
"9226","ES",8,6,10,6,10,6,6,8,5,10,5,6,9,9,8,1
"9227","ES",8,7,8,6,5,7,7,7,7,7,6,5,5,6,8,7
"9228","ES",6,5,7,4,4,5,4,9,3,3,4,4,4,8,8,8
"9229","ES",10,8,8,5,5,8,10,4,2,5,8,8,4,8,8,8
"9230","ES",4,4,2,1,1,4,4,9,4,3,4,6,4,9,9,9
"9231","ES",5,5,7,1,2,4,5,8,6,6,8,6,7,6,6,7
"9232","ES",8,8,7,3,3,8,8,10,4,3,6,6,6,8,8,8
"9233","ES",5,6,10,1,1,5,10,9,7,7,10,9,10,8,9,9
"9234","ES",3,0,8,0,0,3,6,1,1,2,1,2,1,2,3,2
"9235","ES",0,0,0,0,0,0,0,10,0,0,0,3,5,8,8,8
"9236","ES",4,7,8,0,0,3,0,7,3,3,4,0,5,6,8,7
"9237","ES",7,4,4,1,1,5,5,8,8,4,8,10,10,10,10,8
"9238","ES",4,1,0,0,0,0,1,5,1,0,1,2,0,8,10,10
"9239","ES",1,2,5,0,0,2,1,7,3,0,2,1,5,3,5,3
"9240","ES",8,7,9,3,6,8,8,8,8,6,8,7,5,8,8,8
"9241","ES",5,6,8,5,5,4,8,6,7,5,8,5,8,5,5,5
"9242","ES",5,4,10,2,3,2,4,9,9,9,9,9,8,5,5,4
"9243","ES",5,2,2,4,4,4,5,8,6,8,7,5,8,8,9,8
"9244","ES",5,2,8,1,0,5,5,9,6,5,3,3,6,7,7,5
"9245","ES",6,2,5,6,6,8,8,8,6,7,6,7,7,7,9,8
"9246","ES",5,5,7,3,5,6,6,7,6,2,2,5,6,6,8,7
"9247","ES",5,6,7,4,4,5,6,8,6,5,5,4,6,5,6,5
"9248","ES",7,8,8,3,4,8,8,9,6,4,4,5,5,6,6,5
"9249","ES",5,10,7,5,5,5,5,6,4,5,7,4,5,3,5,5
"9250","ES",5,7,8,2,1,1,0,5,0,0,2,5,7,6,10,7
"9251","ES",0,0,0,0,0,0,0,5,0,0,4,5,7,0,0,0
"9252","ES",3,4,6,0,0,6,1,6,3,1,2,5,3,5,5,5
"9253","ES",5,7,7,5,5,5,5,8,3,6,5,7,5,10,10,7
"9254","ES",0,5,5,2,0,2,3,8,3,5,5,7,2,6,5,5
"9255","ES",5,0,5,0,0,4,4,7,4,5,4,3,3,7,8,6
"9256","ES",5,5,5,5,3,5,5,8,3,4,4,2,4,3,4,5
"9257","ES",5,8,10,3,4,8,5,8,4,1,5,6,6,4,3,4
"9258","ES",6,6,7,6,6,6,6,2,1,5,5,5,5,10,10,10
"9259","ES",0,1,7,0,0,0,0,9,1,0,0,0,5,10,1,0
"9260","ES",2,7,8,1,1,3,5,3,3,4,2,2,7,6,3,5
"9261","ES",0,5,5,0,0,0,0,10,0,0,0,5,5,2,2,2
"9262","ES",4,7,8,0,0,3,4,10,0,0,3,6,9,1,2,1
"9263","ES",0,0,5,0,0,5,5,10,0,0,0,0,0,5,6,2
"9264","ES",7,8,9,5,5,5,6,7,6,4,5,6,7,8,7,7
"9265","ES",3,3,4,2,2,6,8,6,2,2,5,4,1,6,6,6
"9266","ES",3,3,7,3,3,4,4,9,8,7,6,9,9,9,10,8
"9267","ES",5,8,10,5,5,5,0,9,0,3,6,4,9,7,8,4
"9268","ES",0,3,6,0,0,0,0,8,0,0,2,0,1,0,0,1
"9269","ES",7,2,6,5,5,5,5,9,8,8,8,7,3,10,9,8
"9270","ES",7,5,8,7,5,7,7,7,6,7,7,8,7,7,7,7
"9271","ES",7,6,8,5,6,7,4,8,5,5,6,7,6,7,8,8
"9272","ES",0,10,10,0,0,5,5,8,0,0,0,10,10,0,2,2
"9273","ES",2,0,10,0,0,0,7,10,5,0,5,10,10,9,2,10
"9274","ES",2,0,5,0,0,5,0,8,5,5,5,5,2,10,10,10
"9275","ES",4,8,8,1,1,1,4,7,8,6,8,5,3,7,7,8
"9276","ES",2,3,5,1,1,3,2,5,2,1,2,4,2,5,2,1
"9277","ES",5,5,10,3,3,5,5,9,6,4,10,4,5,7,7,7
"9278","ES",6,7,5,5,5,5,5,9,7,7,7,7,9,8,9,9
"9279","ES",4,5,8,2,2,5,4,7,2,3,4,6,8,8,8,8
"9280","ES",5,5,5,3,5,5,5,9,4,3,3,3,5,7,7,7
"9281","ES",6,5,8,5,5,6,6,4,3,5,5,7,4,6,7,7
"9282","ES",8,9,9,7,6,7,7,8,7,8,8,8,6,9,9,5
"9283","ES",6,3,4,4,4,4,4,9,3,4,3,3,3,5,9,8
"9284","ES",7,3,6,6,6,7,5,5,4,5,7,5,4,7,8,5
"9285","ES",8,6,6,5,5,7,5,8,8,8,8,8,4,10,9,9
"9286","ES",10,3,8,0,0,10,7,7,2,0,4,0,3,9,10,9
"9287","ES",7,6,7,5,4,8,4,8,7,7,7,5,6,9,9,9
"9288","ES",3,2,8,0,0,5,5,8,2,0,2,6,7,5,5,5
"9289","ES",4,2,5,3,3,4,6,7,5,4,5,5,5,7,7,5
"9290","ES",0,2,4,3,2,4,5,4,0,0,0,4,6,10,10,10
"9291","ES",8,9,10,7,7,7,9,9,8,6,7,5,7,9,9,9
"9292","ES",0,0,5,0,0,0,0,8,4,0,0,3,5,0,0,0
"9293","ES",8,8,10,4,4,7,8,10,5,7,8,8,6,8,8,8
"9294","ES",5,0,5,5,5,5,4,8,3,4,6,6,6,0,0,0
"9295","ES",5,6,8,1,1,1,1,7,5,1,2,3,8,5,6,6
"9296","ES",0,5,8,4,4,5,5,8,7,2,4,8,5,7,7,7
"9297","ES",5,5,10,5,5,6,6,8,2,2,5,8,10,2,3,2
"9298","ES",1,6,5,0,0,3,5,9,5,3,2,5,7,5,6,7
"9299","ES",3,4,8,4,4,5,5,7,3,0,1,5,5,3,3,3
"9300","ES",5,7,8,2,2,3,3,10,3,3,3,6,5,8,7,8
"9301","ES",4,4,5,1,1,6,6,9,2,2,2,3,3,4,0,0
"9302","ES",2,1,4,0,4,0,3,9,2,0,2,0,2,5,4,2
"9303","ES",5,4,7,0,3,0,6,9,5,5,5,7,2,5,3,4
"9304","ES",8,9,8,8,8,8,8,7,8,8,8,8,8,8,8,8
"9305","ES",7,8,10,8,9,9,10,5,5,6,7,7,7,5,5,5
"9306","ES",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"9307","ES",6,4,9,1,6,8,8,6,1,5,8,8,8,8,8,8
"9308","ES",2,2,4,1,0,4,2,7,3,3,5,5,3,10,10,10
"9309","ES",4,7,10,2,2,1,0,10,3,9,8,4,5,10,10,10
"9310","ES",8,6,8,7,7,8,8,7,6,6,7,7,7,7,6,7
"9311","ES",1,1,1,0,0,4,4,3,2,3,4,4,1,3,4,5
"9312","ES",0,4,8,0,0,3,5,10,5,3,4,7,4,1,1,1
"9313","ES",8,8,10,8,7,9,9,9,6,9,8,6,6,7,7,7
